Bm
G
D
A
Bm
G
D
A
Bm G
D A
Bm G
D A
Bm G
D A
Bm G
D A
G
D
C
A7
Bm G
D A
Bm G
D A
Bm G
D A
GM7
A
Bm G
D A
Bm G
D A
Bm G
D A
Bm G
D A
G
D
C
A7
Bm G
D A
Bm G
D A
Bm G
D A
GM7
A
Bm
G
D
A
Bm
G
D
A
Bm
G
D
A
Bm
G
D
A
G
D
C
A
Bm G
D A
Bm G
D A
Bm G
D A
GM7
A
A
Bm G
D A
Bm G
D A
Bm
