C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
G
G
G G
C
G
Am
F
C
G
Am
F
C
G
Am
F
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
C
G
Am
F
